entry_time,exit_time,dir,entry,exit,reason,pips_net,R,sl_pips,meta_day,meta_range
2023-11-28 08:01:00+00:00,2023-11-28 13:59:00+00:00,1,148.497,148.362,TIME,-14.500000000001933,-0.6342622950820374,24.400000000000375,2023-11-28,44.8
2023-11-29 08:01:00+00:00,2023-11-29 13:59:00+00:00,1,147.337,147.727,TIME,38.00000000000148,1.0646511627907012,34.40000000000123,2023-11-29,64.8
2023-11-30 09:35:00+00:00,2023-11-30 13:59:00+00:00,1,147.237,147.884,TIME,63.699999999999136,3.6634883720929508,17.200000000000102,2023-11-30,30.4
2023-12-01 08:01:00+00:00,2023-12-01 08:40:00+00:00,1,148.277,147.96599999999998,SL,-32.100000000000705,-1.072154340836046,31.09999999999968,2023-12-01,58.2
2023-12-04 08:01:00+00:00,2023-12-04 09:19:00+00:00,1,147.028,146.6735,SL,-36.45000000000016,-1.06820874471089,35.449999999999136,2023-12-04,66.9
2023-12-05 08:01:00+00:00,2023-12-05 08:53:00+00:00,-1,146.817,147.04350000000002,SL,-23.65000000000157,-1.0841501103753202,22.650000000000546,2023-12-05,41.3
2023-12-06 08:01:00+00:00,2023-12-06 08:40:00+00:00,-1,146.935,147.11,SL,-18.500000000001137,-1.0971428571429154,17.500000000000114,2023-12-06,31.0
2023-12-07 08:01:00+00:00,2023-12-07 13:59:00+00:00,-1,145.643,144.836,TIME,79.6999999999988,2.192492997198825,35.70000000000033,2023-12-07,67.4
2023-12-12 10:36:00+00:00,2023-12-12 13:45:00+00:00,-1,145.311,145.711,SL,-41.00000000000057,-1.0650000000000142,40.0,2023-12-12,79.5
2023-12-13 08:01:00+00:00,2023-12-13 13:30:00+00:00,1,145.772,145.5335,SL,-24.849999999998772,-1.081928721173989,23.84999999999917,2023-12-13,43.7
2023-12-18 08:04:00+00:00,2023-12-18 08:34:00+00:00,1,142.522,142.309,SL,-22.299999999999386,-1.0869483568074936,21.299999999999784,2023-12-18,38.6
2023-12-20 09:55:00+00:00,2023-12-20 13:59:00+00:00,-1,143.36,143.344,TIME,0.6000000000019554,-0.024415584415533417,38.49999999999949,2023-12-20,73.0
2023-12-26 08:39:00+00:00,2023-12-26 13:59:00+00:00,1,142.38,142.369,TIME,-2.099999999999568,-0.1790728476820904,15.100000000000023,2023-12-26,26.2
2023-12-28 08:01:00+00:00,2023-12-28 08:32:00+00:00,-1,140.748,141.0505,SL,-31.25000000000091,-1.0730578512397033,30.249999999999886,2023-12-28,56.5
2023-12-29 09:17:00+00:00,2023-12-29 12:04:00+00:00,1,141.691,141.4735,SL,-22.750000000000114,-1.085977011494302,21.74999999999909,2023-12-29,39.5
2024-01-02 10:14:00+00:00,2024-01-02 13:59:00+00:00,1,141.704,142.15,TIME,43.599999999999795,1.3825122349102532,30.650000000000375,2024-01-02,57.3
2024-01-03 08:01:00+00:00,2024-01-03 13:59:00+00:00,1,142.445,143.017,TIME,56.20000000000027,3.11730337078651,17.800000000000125,2024-01-03,31.6
2024-01-05 08:01:00+00:00,2024-01-05 13:59:00+00:00,1,144.99,145.465,TIME,46.49999999999943,2.736119402984909,16.750000000000796,2024-01-05,29.5
2024-01-08 09:49:00+00:00,2024-01-08 11:47:00+00:00,-1,144.266,144.52849999999998,SL,-27.249999999998863,-1.078095238095224,26.24999999999926,2024-01-08,48.5
2024-01-10 08:02:00+00:00,2024-01-10 13:59:00+00:00,1,144.968,145.294,TIME,31.600000000002183,1.092616487455274,27.900000000000034,2024-01-10,51.8
2024-01-15 08:01:00+00:00,2024-01-15 13:59:00+00:00,1,145.439,145.782,TIME,33.30000000000177,1.6418181818182944,19.799999999999727,2024-01-15,35.6
2024-01-16 08:35:00+00:00,2024-01-16 13:59:00+00:00,1,146.316,146.626,TIME,30.000000000000227,0.7841758241758437,36.39999999999941,2024-01-16,68.8
2024-01-17 08:01:00+00:00,2024-01-17 13:59:00+00:00,1,147.766,147.935,TIME,15.900000000001114,0.4804582651391544,30.549999999999898,2024-01-17,57.1
2024-01-18 08:01:00+00:00,2024-01-18 13:30:00+00:00,-1,147.814,148.0275,SL,-22.350000000001046,-1.086838407494193,21.350000000000023,2024-01-18,38.7
2024-01-19 10:05:00+00:00,2024-01-19 13:59:00+00:00,-1,147.927,148.134,TIME,-21.699999999999363,-0.6007235142118634,38.70000000000044,2024-01-19,73.4
2024-01-22 08:36:00+00:00,2024-01-22 10:50:00+00:00,1,148.258,147.988,SL,-28.000000000001023,-1.077037037037075,27.0,2024-01-22,50.0
2024-01-23 08:01:00+00:00,2024-01-23 11:23:00+00:00,-1,147.587,147.9555,SL,-37.85000000000116,-1.0671370420624429,36.850000000000136,2024-01-23,69.7
2024-01-24 08:02:00+00:00,2024-01-24 13:59:00+00:00,-1,147.704,146.762,TIME,93.20000000000073,3.3490909090909917,27.499999999999545,2024-01-24,51.0
2024-01-25 10:37:00+00:00,2024-01-25 12:50:00+00:00,-1,147.546,147.72299999999998,SL,-18.69999999999925,-1.0964971751412216,17.699999999999648,2024-01-25,31.4
2024-01-26 09:05:00+00:00,2024-01-26 10:09:00+00:00,1,147.891,147.6855,SL,-21.550000000000068,-1.0886618004866702,20.549999999999045,2024-01-26,37.1
2024-01-29 08:01:00+00:00,2024-01-29 12:56:00+00:00,-1,147.789,147.9795,SL,-20.050000000001432,-1.0924934383202627,19.05000000000041,2024-01-29,34.1
2024-01-30 08:26:00+00:00,2024-01-30 09:14:00+00:00,1,147.533,147.36499999999998,SL,-17.800000000000637,-1.0995238095238717,16.799999999999613,2024-01-30,29.6
2024-01-31 10:38:00+00:00,2024-01-31 13:41:00+00:00,1,147.832,147.49699999999999,SL,-34.500000000000796,-1.0698507462686875,33.49999999999977,2024-01-31,63.0
2024-02-02 08:01:00+00:00,2024-02-02 11:40:00+00:00,1,146.62,146.4625,SL,-16.749999999999886,-1.103492063492133,15.749999999998863,2024-02-02,27.5
2024-02-06 09:01:00+00:00,2024-02-06 13:06:00+00:00,1,148.685,148.519,SL,-17.59999999999968,-1.1002409638553974,16.60000000000008,2024-02-06,29.2
2024-02-07 08:32:00+00:00,2024-02-07 13:59:00+00:00,1,148.011,148.18,TIME,15.900000000001114,0.9324770642202334,16.350000000000307,2024-02-07,28.7
2024-02-08 08:01:00+00:00,2024-02-08 13:59:00+00:00,1,148.761,149.388,TIME,61.700000000000955,1.5605188067445237,38.54999999999973,2024-02-08,73.1
2024-02-09 08:16:00+00:00,2024-02-09 08:54:00+00:00,1,149.537,149.39000000000001,SL,-15.699999999999136,-1.1080272108843288,14.699999999999534,2024-02-09,25.4
2024-02-13 08:01:00+00:00,2024-02-13 11:14:00+00:00,1,149.611,149.4425,SL,-17.849999999999454,-1.099347181008879,16.849999999999852,2024-02-13,29.7
2024-02-15 08:13:00+00:00,2024-02-15 13:59:00+00:00,-1,150.05,149.825,TIME,21.500000000002274,0.7917214700194241,25.850000000000193,2024-02-15,47.7
2024-02-20 10:31:00+00:00,2024-02-20 13:59:00+00:00,-1,150.164,149.983,TIME,17.099999999998317,1.1642253521125585,14.199999999999989,2024-02-20,24.4
2024-02-21 08:01:00+00:00,2024-02-21 10:42:00+00:00,1,150.158,150.01799999999997,SL,-15.000000000001478,-1.1114285714286423,14.000000000000455,2024-02-21,24.0
2024-02-22 08:01:00+00:00,2024-02-22 12:25:00+00:00,-1,150.153,150.289,SL,-14.599999999999568,-1.1135294117646768,13.599999999999966,2024-02-22,23.2
2024-02-23 08:26:00+00:00,2024-02-23 12:35:00+00:00,1,150.622,150.484,SL,-14.800000000000523,-1.1124637681160188,13.7999999999995,2024-02-23,23.6
2024-02-26 08:51:00+00:00,2024-02-26 13:59:00+00:00,1,150.538,150.645,TIME,9.699999999999932,0.689323308270674,13.299999999999955,2024-02-26,22.6
2024-02-27 08:01:00+00:00,2024-02-27 13:59:00+00:00,-1,150.346,150.271,TIME,6.500000000001705,0.49061224489807137,12.250000000000625,2024-02-27,20.5
2024-02-28 08:01:00+00:00,2024-02-28 13:31:00+00:00,1,150.745,150.5915,SL,-16.35000000000082,-1.1051465798046278,15.349999999999795,2024-02-28,26.7
2024-03-01 08:01:00+00:00,2024-03-01 13:59:00+00:00,1,150.505,150.643,TIME,12.800000000000523,0.5165217391304382,23.000000000000796,2024-03-01,42.0
2024-03-04 08:03:00+00:00,2024-03-04 13:59:00+00:00,1,150.318,150.458,TIME,12.999999999998636,0.45713193116629197,26.150000000000205,2024-03-04,48.3
2024-03-06 08:01:00+00:00,2024-03-06 08:34:00+00:00,-1,149.599,149.7575,SL,-16.850000000000364,-1.1030914826498142,15.850000000000762,2024-03-06,27.7
2024-03-08 09:21:00+00:00,2024-03-08 13:59:00+00:00,-1,147.449,146.96,TIME,47.90000000000043,1.4662893081761055,31.800000000000182,2024-03-08,59.6
2024-03-11 09:50:00+00:00,2024-03-11 12:22:00+00:00,-1,146.511,146.80599999999998,SL,-30.49999999999875,-1.0738983050847333,29.499999999999147,2024-03-11,55.0
2024-03-13 08:01:00+00:00,2024-03-13 13:59:00+00:00,1,147.643,147.889,TIME,23.600000000000932,1.001942604856528,22.650000000000546,2024-03-13,41.3
2024-03-15 08:05:00+00:00,2024-03-15 13:59:00+00:00,1,148.655,148.915,TIME,24.99999999999909,1.0711111111110792,22.49999999999983,2024-03-15,41.0
2024-03-20 09:19:00+00:00,2024-03-20 13:59:00+00:00,1,151.606,151.74,TIME,12.400000000001455,0.36390879478833166,30.699999999999193,2024-03-20,57.4
2024-03-21 08:01:00+00:00,2024-03-21 13:59:00+00:00,1,151.234,151.402,TIME,15.799999999997794,0.36512820512815863,38.999999999999034,2024-03-21,74.0
2024-03-22 08:01:00+00:00,2024-03-22 13:59:00+00:00,-1,151.42,151.167,TIME,24.29999999999859,0.9662111801241993,24.14999999999918,2024-03-22,44.3
2024-03-27 09:03:00+00:00,2024-03-27 13:59:00+00:00,-1,151.451,151.326,TIME,11.5,0.3678014184397157,28.200000000000045,2024-03-27,52.4
2024-04-03 07:28:00+00:00,2024-04-03 13:59:00+00:00,1,151.648,151.849,TIME,19.09999999999934,1.5516666666664987,12.000000000000853,2024-04-03,20.0
2024-04-04 08:24:00+00:00,2024-04-04 12:00:00+00:00,1,151.735,151.6225,SL,-12.250000000001137,-1.128888888888979,11.250000000000114,2024-04-04,18.5
2024-04-05 09:01:00+00:00,2024-04-05 13:59:00+00:00,1,151.357,151.656,TIME,28.90000000000066,0.9776056338028551,28.39999999999958,2024-04-05,52.8
2024-04-08 08:26:00+00:00,2024-04-08 13:59:00+00:00,1,151.832,151.877,TIME,3.5000000000015916,0.2917535545025327,10.549999999999613,2024-04-08,17.1
2024-04-11 07:05:00+00:00,2024-04-11 13:34:00+00:00,1,153.015,152.87249999999997,SL,-15.25000000000125,-1.1101754385965619,14.250000000000227,2024-04-11,24.5
2024-04-12 08:04:00+00:00,2024-04-12 13:14:00+00:00,1,153.315,153.12699999999998,SL,-19.80000000000166,-1.0931914893617547,18.800000000000637,2024-04-12,33.6
2024-04-15 07:54:00+00:00,2024-04-15 13:59:00+00:00,1,153.872,154.19,TIME,30.799999999998363,0.8891101055806577,33.14999999999952,2024-04-15,62.3
2024-04-16 07:30:00+00:00,2024-04-16 13:59:00+00:00,1,154.483,154.644,TIME,15.100000000000136,0.8751515151515454,16.499999999999602,2024-04-16,29.0
2024-04-22 07:08:00+00:00,2024-04-22 08:15:00+00:00,1,154.756,154.6375,SL,-12.85000000000116,-1.1243881856540938,11.850000000000136,2024-04-22,19.7
2024-04-23 08:32:00+00:00,2024-04-23 13:59:00+00:00,1,154.85,154.809,TIME,-5.099999999999682,-0.4953571428571195,11.199999999999875,2024-04-23,18.4
2024-04-25 07:01:00+00:00,2024-04-25 13:30:00+00:00,1,155.68,155.451,SL,-23.90000000000134,-1.0836681222707865,22.90000000000032,2024-04-25,41.8
2024-05-08 08:01:00+00:00,2024-05-08 13:59:00+00:00,1,155.293,155.611,TIME,30.799999999998363,0.9616260162600816,30.750000000000853,2024-05-08,57.5
2024-05-09 07:09:00+00:00,2024-05-09 13:59:00+00:00,1,155.694,155.701,TIME,-0.2999999999994998,-0.05030927835049825,29.10000000000008,2024-05-09,54.2
2024-05-14 07:10:00+00:00,2024-05-14 10:29:00+00:00,1,156.515,156.33799999999997,SL,-18.700000000002092,-1.0964971751412973,17.70000000000107,2024-05-14,31.4
2024-05-15 07:01:00+00:00,2024-05-15 13:59:00+00:00,-1,156.264,155.116,TIME,113.79999999999961,7.701496598639675,14.699999999999534,2024-05-15,25.4
2024-05-17 09:35:00+00:00,2024-05-17 13:59:00+00:00,1,155.937,155.786,TIME,-16.100000000001046,-0.557684887459846,31.09999999999968,2024-05-17,58.2
2024-05-20 08:09:00+00:00,2024-05-20 13:03:00+00:00,-1,155.659,155.814,SL,-16.500000000000114,-1.1045161290322303,15.500000000000512,2024-05-20,27.0
2024-05-21 07:10:00+00:00,2024-05-21 13:06:00+00:00,-1,156.166,156.3285,SL,-17.24999999999943,-1.1015384615384378,16.24999999999983,2024-05-21,28.5
2024-05-22 07:26:00+00:00,2024-05-22 13:59:00+00:00,1,156.407,156.542,TIME,12.49999999999909,0.8280555555555211,14.399999999999523,2024-05-22,24.8
2024-05-23 07:15:00+00:00,2024-05-23 13:59:00+00:00,-1,156.648,156.751,TIME,-11.300000000000864,-0.798389261745072,14.899999999999068,2024-05-23,25.8
2024-05-27 08:43:00+00:00,2024-05-27 13:59:00+00:00,1,156.944,156.821,TIME,-13.299999999999045,-0.91213114754096,15.249999999999318,2024-05-27,26.5
2024-05-29 07:08:00+00:00,2024-05-29 13:59:00+00:00,-1,157.182,157.195,TIME,-2.300000000000523,-0.23166666666671934,11.999999999999432,2024-05-29,20.0
2024-05-30 07:01:00+00:00,2024-05-30 13:59:00+00:00,-1,156.876,156.646,TIME,22.00000000000182,0.7186206896552083,29.000000000001023,2024-05-30,54.0
2024-05-31 08:16:00+00:00,2024-05-31 13:48:00+00:00,1,157.045,156.79899999999998,SL,-25.600000000000932,-1.0806504065041067,24.59999999999991,2024-05-31,45.2
2024-06-04 07:15:00+00:00,2024-06-04 13:59:00+00:00,-1,155.919,155.121,TIME,78.80000000000018,2.8570588235293166,27.200000000000955,2024-06-04,50.4
2024-06-05 07:01:00+00:00,2024-06-05 13:59:00+00:00,1,155.62,156.093,TIME,46.29999999999848,1.117499999999962,40.0,2024-06-05,79.6
2024-06-06 07:21:00+00:00,2024-06-06 13:59:00+00:00,1,156.07,156.281,TIME,20.100000000001273,0.5302127659574893,35.2499999999996,2024-06-06,66.5
2024-06-07 07:03:00+00:00,2024-06-07 13:30:00+00:00,-1,155.479,155.72000000000003,SL,-25.100000000001387,-1.0814937759336518,24.100000000000364,2024-06-07,44.2
2024-06-11 08:31:00+00:00,2024-06-11 10:00:00+00:00,1,157.354,157.1785,SL,-18.549999999999955,-1.0969800569800332,17.550000000000352,2024-06-11,31.1
2024-06-12 07:04:00+00:00,2024-06-12 13:30:00+00:00,1,157.28,157.1555,SL,-13.450000000001182,-1.1203212851406434,12.45000000000016,2024-06-12,20.9
2024-06-13 07:01:00+00:00,2024-06-13 13:30:00+00:00,1,157.07,156.8705,SL,-20.950000000000045,-1.090125313283187,19.950000000000443,2024-06-13,35.9
2024-06-17 07:07:00+00:00,2024-06-17 07:38:00+00:00,-1,157.243,157.4485,SL,-21.550000000000068,-1.0886618004865976,20.550000000000466,2024-06-17,37.1
2024-06-18 07:01:00+00:00,2024-06-18 13:37:00+00:00,1,157.847,157.718,SL,-13.90000000000191,-1.1175193798450354,12.900000000000887,2024-06-18,21.8
2024-06-19 07:46:00+00:00,2024-06-19 10:17:00+00:00,-1,157.704,157.8245,SL,-13.049999999999272,-1.1229875518671892,12.04999999999967,2024-06-19,20.1
2024-06-20 07:31:00+00:00,2024-06-20 13:59:00+00:00,1,158.179,158.545,TIME,35.599999999998545,2.502857142856956,14.000000000000455,2024-06-20,24.0
2024-06-21 08:36:00+00:00,2024-06-21 11:17:00+00:00,-1,158.785,158.96,SL,-18.500000000001137,-1.0971428571429154,17.500000000000114,2024-06-21,31.0
2024-06-26 08:22:00+00:00,2024-06-26 13:59:00+00:00,1,159.923,160.349,TIME,41.59999999999877,2.512147239263718,16.300000000000068,2024-06-26,28.6
2024-07-03 07:01:00+00:00,2024-07-03 07:45:00+00:00,1,161.867,161.68499999999997,SL,-19.200000000001637,-1.0949450549451094,18.200000000000614,2024-07-03,32.4
2024-07-08 07:49:00+00:00,2024-07-08 13:59:00+00:00,1,160.849,160.689,TIME,-16.99999999999966,-0.613355817875202,29.649999999999864,2024-07-08,55.3
2024-07-15 07:01:00+00:00,2024-07-15 07:20:00+00:00,-1,157.926,158.2005,SL,-28.45000000000175,-1.0764298724954826,27.450000000000728,2024-07-15,50.9
2024-07-17 07:01:00+00:00,2024-07-17 07:16:00+00:00,-1,157.834,158.05700000000002,SL,-23.30000000000132,-1.0848430493273995,22.300000000000296,2024-07-17,40.6
2024-07-19 07:01:00+00:00,2024-07-19 07:51:00+00:00,1,157.773,157.5195,SL,-26.35000000000025,-1.0794477317554656,25.349999999999227,2024-07-19,46.7
2024-07-22 07:01:00+00:00,2024-07-22 13:59:00+00:00,-1,157.054,156.792,TIME,25.200000000000045,0.9781818181817943,24.750000000000625,2024-07-22,45.5
2024-07-26 08:36:00+00:00,2024-07-26 13:59:00+00:00,1,154.154,154.218,TIME,5.399999999999295,0.09499999999998238,40.0,2024-07-26,77.3
2024-08-12 07:19:00+00:00,2024-08-12 13:59:00+00:00,1,147.247,147.715,TIME,45.79999999999893,1.5898932384341506,28.099999999999568,2024-08-12,52.2
2024-08-15 07:01:00+00:00,2024-08-15 10:30:00+00:00,-1,147.158,147.4055,SL,-25.750000000000227,-1.0804040404040234,24.750000000000625,2024-08-15,45.5
2024-08-16 09:31:00+00:00,2024-08-16 13:59:00+00:00,-1,148.745,147.683,TIME,105.20000000000118,3.6512280701754727,28.500000000000057,2024-08-16,53.0
2024-08-22 09:50:00+00:00,2024-08-22 13:59:00+00:00,1,145.653,146.049,TIME,38.6000000000015,0.9250000000000375,40.0,2024-08-22,79.8
2024-08-27 08:22:00+00:00,2024-08-27 12:30:00+00:00,1,144.979,144.5885,SL,-40.050000000000296,-1.065608194622306,39.04999999999927,2024-08-27,74.1
2024-08-29 08:04:00+00:00,2024-08-29 10:52:00+00:00,1,144.726,144.458,SL,-27.800000000000068,-1.0773134328358054,26.800000000000466,2024-08-29,49.6
2024-08-30 09:58:00+00:00,2024-08-30 13:59:00+00:00,1,145.101,145.634,TIME,52.299999999998704,2.2388671023964024,22.950000000000557,2024-08-30,41.9
2024-09-04 08:00:00+00:00,2024-09-04 09:34:00+00:00,-1,144.875,145.2265,SL,-36.14999999999873,-1.0684495021337022,35.149999999999125,2024-09-04,66.3
2024-09-05 07:22:00+00:00,2024-09-05 08:26:00+00:00,-1,143.162,143.542,SL,-38.999999999999545,-1.066315789473674,37.99999999999994,2024-09-05,72.0
2024-09-06 07:01:00+00:00,2024-09-06 11:06:00+00:00,-1,142.62,142.935,SL,-32.49999999999977,-1.071746031746019,31.50000000000017,2024-09-06,59.0
2024-09-10 08:56:00+00:00,2024-09-10 10:10:00+00:00,1,143.57,143.29799999999997,SL,-28.200000000001978,-1.0767647058823893,27.200000000000955,2024-09-10,50.4
2024-09-12 08:27:00+00:00,2024-09-12 09:01:00+00:00,1,142.993,142.6265,SL,-37.650000000000205,-1.0672851296043544,36.6500000000006,2024-09-12,69.3
2024-09-23 08:16:00+00:00,2024-09-23 13:59:00+00:00,-1,143.722,143.772,TIME,-5.999999999998295,-0.21316017316012606,34.64999999999958,2024-09-23,65.3
2024-09-24 07:01:00+00:00,2024-09-24 12:05:00+00:00,1,144.144,143.8405,SL,-31.350000000001387,-1.0729489291598358,30.350000000000364,2024-09-24,56.7
2024-09-25 07:14:00+00:00,2024-09-25 13:59:00+00:00,1,143.505,144.2,TIME,68.49999999999932,2.1415286624203818,31.399999999999693,2024-09-25,58.8
2024-09-26 08:23:00+00:00,2024-09-26 09:38:00+00:00,1,145.083,144.767,SL,-32.60000000000025,-1.0716455696202865,31.599999999999227,2024-09-26,59.2
2024-10-02 09:32:00+00:00,2024-10-02 13:59:00+00:00,1,144.221,145.368,TIME,113.69999999999914,3.1183333333332794,36.00000000000034,2024-10-02,68.0
2024-10-04 07:01:00+00:00,2024-10-04 11:00:00+00:00,-1,146.082,146.482,SL,-41.00000000000057,-1.0650000000000142,40.0,2024-10-04,78.1
2024-10-08 08:46:00+00:00,2024-10-08 10:01:00+00:00,-1,147.497,147.85750000000002,SL,-37.05000000000018,-1.0677392510402104,36.05000000000058,2024-10-08,68.1
2024-10-09 07:01:00+00:00,2024-10-09 08:03:00+00:00,1,148.581,148.35049999999998,SL,-24.050000000000637,-1.0833839479392433,23.050000000001035,2024-10-09,42.1
2024-10-10 08:42:00+00:00,2024-10-10 13:30:00+00:00,-1,148.976,149.2675,SL,-30.15000000000134,-1.07430531732422,29.15000000000032,2024-10-10,54.3
2024-10-11 07:13:00+00:00,2024-10-11 13:59:00+00:00,1,148.796,149.061,TIME,25.500000000001478,1.1324137931035652,21.74999999999909,2024-10-11,39.5
2024-10-14 09:11:00+00:00,2024-10-14 13:59:00+00:00,1,149.419,149.739,TIME,30.999999999999318,2.0905841924397808,14.550000000000239,2024-10-14,25.1
2024-10-15 07:21:00+00:00,2024-10-15 13:59:00+00:00,-1,149.412,149.083,TIME,31.900000000000773,1.4233027522936583,21.79999999999933,2024-10-15,39.6
2024-10-16 07:01:00+00:00,2024-10-16 13:59:00+00:00,1,149.343,149.448,TIME,9.500000000001819,0.3289320388350058,25.750000000001137,2024-10-16,47.5
2024-10-17 08:03:00+00:00,2024-10-17 13:59:00+00:00,1,149.673,149.829,TIME,14.600000000000591,0.5906695464363081,23.15000000000009,2024-10-17,42.3
2024-10-18 07:13:00+00:00,2024-10-18 08:20:00+00:00,-1,149.815,150.04999999999998,SL,-24.499999999998522,-1.0825531914893467,23.49999999999892,2024-10-18,43.0
2024-10-21 08:01:00+00:00,2024-10-21 13:59:00+00:00,1,149.665,149.918,TIME,24.300000000001432,0.8008304498270646,28.899999999999125,2024-10-21,53.8
2024-10-24 07:50:00+00:00,2024-10-24 13:59:00+00:00,-1,152.099,152.052,TIME,3.6999999999997044,0.060954979536143074,36.6500000000006,2024-10-24,69.3
2024-10-29 08:16:00+00:00,2024-10-29 13:59:00+00:00,1,153.268,153.63,TIME,35.19999999999948,1.2933333333333146,26.399999999999977,2024-10-29,48.8
2024-10-30 08:29:00+00:00,2024-10-30 12:15:00+00:00,-1,153.042,153.2465,SL,-21.44999999999959,-1.088899755501203,20.44999999999999,2024-10-30,36.9
2024-10-31 08:01:00+00:00,2024-10-31 11:00:00+00:00,-1,152.2,152.6,SL,-41.00000000000057,-1.0650000000000142,40.0,2024-10-31,78.7
2024-11-01 08:12:00+00:00,2024-11-01 12:30:00+00:00,1,152.673,152.273,SL,-41.00000000000057,-1.0650000000000142,40.0,2024-11-01,77.8
2024-11-05 09:37:00+00:00,2024-11-05 12:53:00+00:00,-1,152.091,152.32600000000002,SL,-24.500000000001364,-1.0825531914894047,23.50000000000034,2024-11-05,43.0
2024-11-07 08:20:00+00:00,2024-11-07 13:59:00+00:00,-1,153.894,153.498,TIME,38.6000000000015,0.9250000000000375,40.0,2024-11-07,77.7
2024-11-11 08:02:00+00:00,2024-11-11 13:59:00+00:00,1,153.702,153.77,TIME,5.800000000001205,0.10500000000003012,40.0,2024-11-11,79.7
2024-11-12 09:33:00+00:00,2024-11-12 13:59:00+00:00,1,154.08,154.38,TIME,28.999999999998295,0.7909455587391877,34.90000000000077,2024-11-12,65.8
2024-11-13 08:01:00+00:00,2024-11-13 09:26:00+00:00,1,155.135,154.91549999999998,SL,-22.95000000000107,-1.085558086560411,21.950000000000045,2024-11-13,39.9
2024-11-14 10:10:00+00:00,2024-11-14 13:59:00+00:00,1,156.127,156.019,TIME,-11.80000000000041,-0.34689206762029134,38.45000000000067,2024-11-14,72.9
2024-11-15 08:01:00+00:00,2024-11-15 13:59:00+00:00,-1,155.731,155.325,TIME,39.60000000000059,1.5008560311283738,25.700000000000898,2024-11-15,47.4
2024-11-19 08:36:00+00:00,2024-11-19 13:59:00+00:00,-1,153.924,153.471,TIME,44.300000000000296,1.214957507082167,35.29999999999984,2024-11-19,66.6
2024-11-20 08:01:00+00:00,2024-11-20 13:59:00+00:00,1,155.701,155.73,TIME,1.8999999999996362,0.019190031152636282,32.10000000000019,2024-11-20,60.2
2024-11-21 08:09:00+00:00,2024-11-21 13:59:00+00:00,-1,154.836,154.249,TIME,57.70000000000175,2.3691858037579374,23.949999999999648,2024-11-21,43.9
2024-11-22 08:01:00+00:00,2024-11-22 09:36:00+00:00,1,154.748,154.34799999999998,SL,-41.00000000000057,-1.0650000000000142,40.0,2024-11-22,76.5
2024-11-27 08:01:00+00:00,2024-11-27 13:59:00+00:00,-1,151.851,151.328,TIME,51.29999999999961,1.2424999999999904,40.0,2024-11-27,79.9
2024-11-28 08:01:00+00:00,2024-11-28 13:59:00+00:00,1,151.788,151.567,TIME,-23.100000000000364,-0.9548514851485231,25.25000000000017,2024-11-28,46.5
2024-12-04 08:01:00+00:00,2024-12-04 13:59:00+00:00,1,150.376,151.071,TIME,68.49999999999932,1.9541775836972395,34.34999999999957,2024-12-04,64.7
2024-12-06 08:16:00+00:00,2024-12-06 13:30:00+00:00,1,150.293,150.02100000000002,SL,-28.199999999999136,-1.076764705882339,27.199999999999534,2024-12-06,50.4
2024-12-09 08:01:00+00:00,2024-12-09 13:59:00+00:00,1,150.361,150.875,TIME,50.400000000001,2.479999999999964,20.000000000000682,2024-12-09,36.0
2024-12-10 08:01:00+00:00,2024-12-10 13:59:00+00:00,1,151.581,151.68,TIME,8.900000000001796,0.21685425685431178,34.64999999999958,2024-12-10,65.3
2024-12-11 09:12:00+00:00,2024-12-11 09:13:00+00:00,-1,151.327,151.5745,SL,-25.750000000000227,-1.0804040404040234,24.750000000000625,2024-12-11,45.5
2024-12-12 08:04:00+00:00,2024-12-12 10:47:00+00:00,1,152.632,152.28300000000002,SL,-35.899999999998954,-1.068653295128929,34.89999999999935,2024-12-12,65.8
2024-12-13 08:44:00+00:00,2024-12-13 13:59:00+00:00,1,153.116,153.3,TIME,17.39999999999975,0.567329842931912,28.650000000000773,2024-12-13,53.3
2024-12-17 09:02:00+00:00,2024-12-17 13:59:00+00:00,-1,153.786,153.771,TIME,0.5000000000014779,-0.022876712328716835,29.200000000000557,2024-12-17,54.4
2024-12-23 08:01:00+00:00,2024-12-23 08:19:00+00:00,1,156.746,156.549,SL,-20.700000000000273,-1.0907614213197752,19.70000000000067,2024-12-23,35.4
2025-01-02 08:01:00+00:00,2025-01-02 10:59:00+00:00,-1,156.751,157.151,SL,-41.00000000000057,-1.0650000000000142,40.0,2025-01-02,79.8
2025-01-03 08:01:00+00:00,2025-01-03 08:20:00+00:00,-1,157.143,157.306,SL,-17.30000000000109,-1.1013496932515963,16.300000000000068,2025-01-03,28.6
2025-01-06 10:29:00+00:00,2025-01-06 11:14:00+00:00,1,157.844,157.653,SL,-20.10000000000025,-1.092356020942464,19.099999999999227,2025-01-06,34.2
2025-01-07 08:01:00+00:00,2025-01-07 13:59:00+00:00,-1,157.515,157.667,TIME,-16.200000000001523,-0.49125348189419454,35.899999999999864,2025-01-07,67.8
2025-01-08 10:32:00+00:00,2025-01-08 13:59:00+00:00,1,158.294,158.219,TIME,-8.500000000001705,-0.4576904176905115,20.34999999999951,2025-01-08,36.7
2025-01-10 08:37:00+00:00,2025-01-10 13:30:00+00:00,-1,157.952,158.2185,SL,-27.650000000000773,-1.0775234521576373,26.64999999999975,2025-01-10,49.3
